公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,2020年安徽商贸职业技术学院电子商务专业群虚拟仿真实训室建设第2包物流综合规划实训室中标（成交）结果公告,,2021BFAHZ00746,"虚拟仿真实训室建设项目,物流综合规划实训室",2029520.0,安徽商贸职业技术学院,学校,赵**-0553-5972879,安徽省政采项目管理咨询有限公司,"王**-0551-66223781,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645",天津聚悦科技有限公司,,2029520.0,2021-07-02,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/317042138/b2
中标,中标结果,安徽工程大学马克思主义学院虚拟仿真教学设备采购项目中标结果公告,,JY-AGC202103033,"虚拟仿真教学设备,智慧教师建设项目",1046000.0,安徽工程大学,学校,采购人-0553-2871413,北京建友工程造价咨询有限公司,吴**-15155302353,北京世纪超星信息技术发展有限责任公司,,1046000.0,2021-06-30,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/266211472/b2
中标,合同,蚌埠工艺美术学校幼儿保育实训室设备采购项目合同备案,,BB2021ZFCGZ150,"虚拟仿真实训系统模块,幼儿保育实训室设备",579632.0,蚌埠工艺美术学校,学校,采购人-0552-3163073,,,盛岚（北京）文化发展有限公司,中标人-010-63266488,579632.0,2021-06-30,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/339498446/b2
中标,中标结果,安庆师范大学教务处虚拟仿真实验教学平台系统安全等级保护（二级等保）认证服务成交公示（AQSD2021-032(YC)）,,AQSD2021-032（YC）,虚拟仿真实验教学平台系统安全等级保护二级等保认证服务,50000.0,安庆师范大学教务处,政府及事业单位,,安徽宜城工程咨询有限公司,吴**-13971862132,安徽风雪网络安全测评有限公司,,50000.0,2021-06-25,安徽,安庆,,,,https://www.zhiliaobiaoxun.com/content/295145861/b2
中标,中标结果,安庆医药高等专科学校医学机能虚拟仿真实验中心建设项目成交结果公告,,CG-AQ-2021-254AQZB-2021-0368,"医学虚拟仿真系统,电脑,桌椅,医学机能虚拟仿真实验中心建设项目",838000.0,安庆医药高等专科学校,学校,,安庆市公共资源交易中心,"李**-0556-5306177,柯**-0556-5991154",成都泰盟软件有限公司,,838000.0,2021-06-22,安徽,安庆,,,,https://www.zhiliaobiaoxun.com/content/339434007/b2
中标,中标结果,2021年蚌埠学院中央财政项目（第一批）第1包食品与生物工程虚拟仿真实验教学软件采购中标（成交）结果公告,,2021BFAHZ01262,"虚拟仿真实验教学软件,中央财政项目,3D设计虚拟仿真软件",697000.0,蚌埠学院,学校,采购人-0552-3176108,安徽省政采项目管理咨询有限公司,"王**-0551-66223781,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645",安徽帝易教育科技有限公司,,697000.0,2021-06-18,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/317042429/b2
中标,中标结果,安徽大学2020年生物实验教学中心实验室建设项目第3包 单克隆抗体的工业化制备技术虚拟仿真实验室建设及服务,,JZJH2021-00742,"单克隆抗体的工业化制备技术虚拟仿真实验室建设及服务,计算机设备及软件,实验室建设项目",200000.0,安徽大学,学校,采购人-0551-63861283,,,上海馨正信息科技有限公司,中标人-13901988924,200000.0,2021-06-18,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339405926/b2
中标,中标结果,安徽医科大学公共卫生学院虚拟仿真实验中心平台建设项目,,21AT01046803377,虚拟仿真实验中心平台建设项目,199500.0,安徽医科大学公共卫生学院,学校,,安徽安天利信工程管理股份有限公司,代理联系人-0551-63736751,南京莱医特电子科技有限公司,,199500.0,2021-06-16,安徽,,,,,https://www.zhiliaobiaoxun.com/content/311953717/b2
中标,中标结果,2020年安徽商贸职业技术学院电子商务专业群虚拟仿真实训室建设,,2021BFAHZ00746,"虚拟仿真实训室建设项目,智慧物流虚拟仿真运营实训室建设,一体化智慧教学管理平台",868000.0,安徽商贸职业技术学院,学校,赵**-0553-5972879,"安徽省政采项目管理咨询有限公司,安徽合肥公共资源交易中心","王**-0551-66223781,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645",上海百蝶计算机信息有限公司,,864900.0,2021-06-16,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/314514280/b2
中标,中标结果,安徽大学2020年生物实验教学中心实验室建设项目第2包 固体制剂虚拟仿真系统采购,,JZJH2021-00739,"固体制剂虚拟仿真系统,计算机设备及软件,实验室建设项目",148600.0,安徽大学,学校,采购人-0551-63861283,,,安徽门捷科技发展有限公司,中标人-0551-65108827,148600.0,2021-06-16,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339419960/b2
中标,中标候选人,安徽医科大学公共卫生学院虚拟仿真实验中心平台建设项目成交候选人公示,,21AT0104680337 7,虚拟仿真实验中心平台建设项目,0.0,安徽医科大学公共卫生学院,学校,,安徽安天利信工程管理股份有限公司,代理联系人-0551-63736751,南京莱医特电子科技有限公司,,0.0,2021-06-10,安徽,,,,,https://www.zhiliaobiaoxun.com/content/289171865/b2
中标,中标结果,安徽医科大学公共卫生学院虚拟仿真实验中心平台建设项目,,21AT01046803377,虚拟仿真实验中心平台建设项目,0.0,安徽医科大学公共卫生学院,学校,,安徽安天利信工程管理股份有限公司,代理联系人-0551-63736751,南京莱医特电子科技有限公司,,0.0,2021-06-10,安徽,,,,,https://www.zhiliaobiaoxun.com/content/311951829/b2
中标,中标结果,阜阳师范大学2021年教学设备购置项目中标结果公告（第1、2、3、4、5包）,,FSCG2021-00163,"VC发酵生产三维虚拟仿真实训系统,50米跑测试仪,红外光谱,自控发酵罐,触控一体机,教学设备,音乐智慧教室互动黑板,肺活量测试仪,胶凝成像分析系统",12585.0,阜阳师范大学,学校,采购人-0558-2595956,安徽鼎信项目管理股份有限公司,"代理联系人-15156544413,代理联系人-0551-65860136-8634","安徽易优思科技股份有限公司
安徽省吉利琴行有限公司
安徽瑞臣科学仪器有限公司
安徽恒恩教育科技有限公司",,"839000.0
3894.0
19089.0
0.0",2021-06-01,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/339488015/b2
中标,合同,安徽大学2021年安徽省高校思政虚拟仿真体验教学中心建设项目采购合同,,JCHF2021-00088,"虚拟仿真体验教学中心建设项目,服务器",2728855.0,安徽大学,学校,采购人-0551-63861283,,,合肥卓瑞信息技术有限公司,中标人-0551-63639571,2728855.0,2021-05-24,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339488986/b2
中标,中标结果,2020年思政理论课3D虚拟仿真实践教学中心中标结果公告,,WH23CG2020HW9414,"虚拟仿真实验教学平台,虚拟仿真教学系统,虚拟仿真金课资源库系统,3D虚拟仿真实践教学中心,思政理论课3D模拟仿真实践教学中心项目",1029900.0,安徽机电职业技术学院,学校,采购人-0553-5972831,安徽省招标集团股份有限公司,张*-15339669491,安徽卷云信息技术有限公司,,1029900.0,2021-05-21,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339409675/b2
中标,中标结果,六安职业技术学院城建学院装配式建筑虚拟仿真实训考核系统设备采购项目,,,装配式建筑虚拟仿真实训考核系统设备,1049800.0,六安职业技术学院,学校,,中企华建友工程管理有限公司,,安徽三元众成信息科技有限公司,,1049800.0,2021-05-14,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/322919948/b2
中标,中标结果,巢湖学院电力系统变电站虚拟仿真软件采购项目成交公告,,2021-HL-CG121,电力系统变电站虚拟仿真软件,68000.0,巢湖学院,学校,李**-0551-82362635,巢湖学院汇龙工程咨询有限公司,程*-15201925996,北京象新力科技有限公司,,68000.0,2021-05-12,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/337521511/b2
中标,中标结果,六安职业技术学院城建学院装配式建筑虚拟仿真实训考核系统设备采购项目,,LAZY-202108,装配式建筑虚拟仿真实训考核系统设备,1049800.0,六安职业技术学院,学校,储**-18715455025,中企华建友工程管理有限公司,"代理联系人-0564-3279495,代理联系人-18075026071",安徽三元众成信息科技有限公司,,1049800.0,2021-04-29,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/312329329/b2
中标,中标结果,安徽财经大学2020年国家级虚拟仿真实验教学项目采购项...,,2020BFQFZ00042,"虚拟仿真实验教学项目,虚拟仿真实验平台,虚拟仿真实验项目",0.0,安徽财经大学,学校,吴**-0552-3175828,安徽省政采项目管理咨询有限公司,"刘*-0551-66223923,陶*-0551-66223932","北京聚源锐思数据科技有限公司
中经网数据有限公司",,"396000.0
468000.0",2021-04-28,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/242636938/b2
中标,中标结果,安徽医科大学公卫学院小鼠致突变虚拟仿真实验采购项目,,21AT01023502131,小鼠致突变虚拟仿真实验,159000.0,安徽医科大学公卫学院,学校,,安徽安天利信工程管理股份有限公司,李**-0551-63736299,南京莱医特电子科技有限公司,,159000.0,2021-04-28,安徽,,,,,https://www.zhiliaobiaoxun.com/content/311956074/b2
中标,中标结果,皖江职业教育中心学校虚拟仿真实训室设备等项目中标公示,,,"虚拟仿真实训室设备,虚拟仿真实训室用设备及耗材,摄影室用设备及耗材,实训用配件",24040.0,皖江职业教育中心学校,学校,何**-0555-8226033,,,马鞍山明睿文化传媒有限公司,,24040.0,2021-04-28,安徽,马鞍山,,,,https://www.zhiliaobiaoxun.com/content/243361003/b2
中标,中标结果,六安职业技术学院城建学院装配式建筑虚拟仿真实训考核系统设备采购项目[开评标信息],,,装配式建筑虚拟仿真实训考核系统设备,0.0,六安职业技术学院城建学院,学校,,中企华建友工程管理有限公司,,,,,2021-04-28,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/312328897/b2
中标,中标候选人,安徽医科大学公卫学院小鼠致突变虚拟仿真实验采购项目成交候选人公示,,21AT0102350 2131,小鼠致突变虚拟仿真实验,0.0,安徽医科大学公卫学院,学校,,安徽安天利信工程管理股份有限公司,"王**-17756058390,李**-0551-63736299",南京莱医特电子科技有限公司,,0.0,2021-04-23,安徽,,,,,https://www.zhiliaobiaoxun.com/content/295224743/b2
中标,中标结果,安徽医科大学公卫学院小鼠致突变虚拟仿真实验采购项目,,21AT01023502131,小鼠致突变虚拟仿真实验,0.0,安徽医科大学公卫学院,学校,,安徽安天利信工程管理股份有限公司,"王**-17756058390,李**-0551-63736299",南京莱医特电子科技有限公司,,0.0,2021-04-23,安徽,,,,,https://www.zhiliaobiaoxun.com/content/311969043/b2
中标,中标结果,安徽交通职业技术学院智能汽车与工程机械虚拟仿真实训基地（一期）项目中标结果公告[院招第2021006号],,院招第202 1006号,"智能汽车与工程机械虚拟仿真实训基地,智能网联汽车环境感知技术VR认知课程",1544800.0,安徽交通职业技术学院,学校,王**-13721079733,恒泰工程咨询集团有限公司,彭*-15240012766,科腾汇智信息技术有限公司,,1544800.0,2021-04-21,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339398221/b2
中标,合同,安徽工商职业学院2020年城市轨道交通机电与通信信号虚拟仿真实训室项目采购合同,,JZJH2021-00526,"城市轨道交通机电与通信信号虚拟仿真实训室项目,网络设备,行业应用软件",1980000.0,安徽工商职业学院,学校,采购人-13855126884,,,北京智联友道科技有限公司,中标人-13856031820,1980000.0,2021-04-21,安徽,,,,,https://www.zhiliaobiaoxun.com/content/339398849/b2
中标,中标结果,安徽大学2021年安徽省高校思政虚拟仿真体验教学中心建设中标（成交）结果公告[2021],,2021BFAHZ00530,"虚拟仿真体验教学中心建设项目,LED",2728855.0,安徽大学,学校,采购人-0551-63861283,安徽省政府采购中心,"孙**-0551-66223869,李*-66223646,李*-0551-66223645",合肥卓瑞信息技术有限公司,,2728855.0,2021-04-20,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339392990/b2
中标,合同,安徽中医药高专公共卫生与预防医学虚拟仿真实训平台合同备案,,WH01CG2020HW9204,"虚拟仿真实验教学资源管理系统,公共卫生与预防医学虚拟仿真实训平台项目",1398000.0,安徽中医药高等专科学校,学校,,,,合肥新纽邦商贸有限公司,中标人-0551-68998137,1398000.0,2021-04-16,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/296049775/b2
中标,中标结果,湖州师范学院理学院原子核碰撞虚拟仿真实验系统升级及相关视频录制采购项目单一来源采购公示,,XZ20 21-012,"虚拟仿真实验教学项目,重离子加速器中原子核碰撞虚拟仿真实验,原子核碰撞虚拟仿真实验系统升级及相关视频录制,开放性教学系统",0.0,湖州师范学院物理实验中心,政府及事业单位,,湖州师范学院采购中心,,安徽省科大奥锐科技有限公司,,0.0,2021-04-15,安徽,,,,,https://www.zhiliaobiaoxun.com/content/238438980/b2
中标,中标结果,安徽国际商务职业学院信息工程学院实训室设备采购项目第2包 物联网虚拟仿真实训室建设,,JZJH2021-00477,"物联网虚拟仿真实训室建设,实训室设备,数据库管理系统",1375700.0,安徽国际商务职业学院,学校,葛**-0551-66319873,,,安徽大科有道信息技术有限公司,中标人-0551-68998009,1375700.0,2021-04-13,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339399782/b2
中标,中标结果,山东科技大学电信学院虚拟仿真实验系统采购单一来源采购公示,,SDGP370000000202102001701,虚拟仿真实验系统,100000.0,安徽省科大奥锐科技有限公司,民营企业,,山东盛和招标代理有限公司,"马**-0532-85659918,陈**-0532-66701999",,,,2021-04-12,安徽,,,,,https://www.zhiliaobiaoxun.com/content/284800330/b2
中标,合同,安徽工商职业学院2020年城市轨道交通机电与通信信号虚拟仿真实训室项目采购合同,,JZJH2021-00325,"城市轨道交通机电与通信信号虚拟仿真实训室项目,网络设备",980000.0,安徽工商职业学院,学校,采购人-0551-65659240,,,北京智联友道科技有限公司,,980000.0,2021-03-25,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339553981/b2
中标,中标结果,安徽省淮北卫生学校老年护理虚拟仿真系统中标（成交）结果公告,,,老年护理虚拟仿真系统,0.0,安徽省淮北卫生学校,学校,,,,,,,2021-03-22,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/328134834/b2
中标,中标结果,巢湖学院计算机系统结构实验室项目（二次）中标结果公告,,ZB202101392,"虚拟仿真软件,学生机,计算机组成与结构试验平台,计算机系统结构实验室项目",1104240.0,巢湖学院,学校,李**-0551-82362635,安徽鼎信项目管理股份有限公司,"彭*-0551-65860109-5800,代*-18556525266",合肥赛乐教育科技有限公司,,1104240.0,2021-03-19,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339391523/b2
中标,中标结果,安徽中医药高专公共卫生与预防医学虚拟仿真实训平台中标结果公告,,WH01CG2020HW9204,"虚拟仿真实验教学资源管理系统,公共卫生与预防医学虚拟仿真实训平台项目",1398000.0,安徽中医药高等专科学校,学校,汪**-13637136345,安徽新宏工程造价有限公司,"吕*-17730326584,汪**-13637136345",合肥新纽邦商贸有限公司,,1398000.0,2021-03-15,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339388455/b2
中标,中标结果,阜阳幼儿师范高等专科学校思政虚拟仿真教学综合服务平台项目,,,虚拟仿真教学综合服务平台项目,1944476.0,阜阳幼儿师范高等专科学校,学校,,,,杭州露电科技有限公司,,1944476.0,2021-03-12,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/227328845/b2
中标,合同,阜阳幼儿师范高等专科学校思政虚拟仿真教学综合服务平台项目合同备案,,FZGY-CGSZ20200139,思政虚拟仿真教学综合服务平台项目,1944476.0,阜阳幼儿师范高等专科学校,学校,王**-0558-2567080,,,杭州露电科技有限公司,中标人-17398041003,1944476.0,2021-03-12,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/339745779/b2
中标,中标结果,寿县科技学校航空服务专业实训室采购及安装项目中标（成交）结果公告,,2021CG0263,"虚拟仿真教学资源平台,民航概论和基础知识教学资源平台,航空CBT资源库,实训室采购及安装项目,VR互动教学操作台,自助值机系统含模拟大厅各系统升级",823800.0,寿县科技学校,学校,采购人-0554-4880042,寿县公共资源交易中心,程**-0554-2751992,安徽福斯特信息技术有限公司,,823800.0,2021-02-25,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/339403481/b2
中标,中标结果,安徽金寨技师学院（安徽金寨职业学校）工业机器人采购项目第1包,,AHYZ-CG-2020036-1,"机器人虚拟仿真编程软件,机器人焊接系统,交互智能平板,工业机器人模拟示教系统,机器人电气通讯控制系统,工业机器人PC通讯系统,机器人安装工作台,工业机器人焊机工作平台,工业机器人上下料工作平台,焊接夹具及安装附件,电气安装附件,定制立体货架,气路安全系统,控制电脑,实训室文化建设与教学资源,电气系统集成与现场设备改造安装",579000.0,安徽金寨技师学院,学校,李**-18326201657,安徽永正工程管理咨询有限公司,万*-13905647101,合肥同君科学仪器有限公司,,579000.0,2021-01-25,安徽,六安,,,,https://www.zhiliaobiaoxun.com/content/323161895/b2
中标,中标结果,淮北职业技术学院虚拟仿真管理系统包采购项目-中标公示,,,虚拟仿真管理系统包,148900.0,淮北职业技术学院,学校,,,,上海梦之路数字科技有限公司,,148900.0,2021-01-20,安徽,淮北,,,,https://www.zhiliaobiaoxun.com/content/182237906/b2
中标,中标结果,安徽商贸职业技术学院物流数字化教材配套AR资源包项目成交公告,,ZB202101368,"港口物流虚拟仿真系统,物流数字化教材配套AR资源包项目",117900.0,安徽商贸职业技术学院,学校,赵**-0553-5972879,安徽鼎信项目管理股份有限公司,"王*-0553-5897716,周*-15705530915",杭州中锐计算机系统有限公司,,117900.0,2021-01-20,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/339386928/b2
中标,中标结果,[HSCXC06-20200308]量子保密通信虚拟仿真实验项目单一来源采购公示,,HSCXC06-20200308,"量子保密通信虚拟仿真实验项目,量子保密通信3D虚拟仿真教学软件,BBO量子纠缠源制备测量虚拟仿真实验",275000.0,华中师范大学,学校,,,,安徽省科大奥锐科技有限公司,桂**-18905607595,275000.0,2020-12-28,安徽,,,,,https://www.zhiliaobiaoxun.com/content/182646905/b2
中标,中标结果,淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,,AHAR-20201130-5,虚拟仿真实验室,436649.0,淮南师范学院,学校,采购人-18856310518,,,兰州聚源信息科技有限公司,,436649.0,2020-12-28,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/177043283/b2
中标,中标结果,淮南师范学院实验室信息化建设项目轨道交通区间虚拟仿真实验室（包5）  中标公告,,AHAR-20201130-5,轨道交通区间虚拟仿真实验室,436649.0,淮南师范学院,学校,采购人-18856310518,安徽安然工程造价咨询有限责任公司,"齐*-18755430851,刘*-0554-6651739,史**-18856310518",兰州聚源信息科技有限公司,,436649.0,2020-12-28,安徽,淮南,,,,https://www.zhiliaobiaoxun.com/content/359782321/b2
中标,合同,安徽财贸职业学院电子信息类专业实训室综合提升第5包合同公告,,2020BFAHZ03077,"IC制造虚拟仿真教学平台,实训室综合提升",862000.0,安徽财贸职业学院,学校,张**-0551-63865006,,,杭州朗迅科技有限公司,中标人-13284696668,862000.0,2020-12-28,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339611184/b2
中标,中标结果,安徽财贸职业学院电子信息类专业实训室综合提升第5包中标（成交）结果公告[2020],,2020BFAHZ03077,"IC制造虚拟仿真教学平台,实训室综合提升项目",862000.0,安徽财贸职业学院,学校,张**-0551-63865006,安徽省政采项目管理咨询有限公司,"吴*-0551-66223879,李*-0551-66223646,李*-0551-66223645",杭州朗迅科技有限公司,,862000.0,2020-12-24,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339631599/b2
中标,中标结果,安徽省公安厅警察训练总队实验室建设项目（第二批）中标（成交）结果公告,,CGZB-2020ZJ19,"虚拟仿真平台管理软件,实验室建设项目,配电箱改造,信息安全实验室建设,安全检查仪,反恐防爆安检实验室,静电地板,VPN设备及授权,扩声系统,网络案件推演系统软件,电子数据现场勘查虚拟仿真系统软件,网络案件现场处置VR实训系统软件,网吧执法检查VR实训系统软件,心理健康服务中心集成,实训虚拟仿真平台,双通道人",13306.0,安徽省公安厅警察训练总队,政府及事业单位,"葛**-18810651062,付**-13665659675",安徽和工工程咨询有限公司,"张*-13805696861,张*-0551-62903922,韦**-18326038270","安徽合华信息科技有限公司
南京浩伟智能科技有限公司
安徽易通心理咨询有限公司
南京都英生物技术有限公司",,"818950.0
2839000.0
0.0
2040000.0",2020-12-23,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/339635914/b2
中标,中标结果,安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目,,20AT0123206829,公共管理虚拟仿真情景模拟实验室建设项目,171000.0,安徽医科大学,学校,,安徽安天利信工程管理股份有限公司,"余**-18855481223,谈**-0551-63735930",上海哲寻信息科技有限公司,,171000.0,2020-12-22,安徽,,,,,https://www.zhiliaobiaoxun.com/content/295470873/b2
中标,中标结果,安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目成交候选,,20AT0123206829,公共管理虚拟仿真情景模拟实验室建设项目,0.0,安徽医科大学,学校,,安徽安天利信工程管理股份有限公司,"余**-18855481223,谈**-0551-63735930",上海哲寻信息科技有限公司,,0.0,2020-12-17,安徽,,,,,https://www.zhiliaobiaoxun.com/content/290704041/b2
中标,中标结果,安徽财贸职业学院电子信息类专业实训室综合提升,,2020BFAHZ03077,"IC制造虚拟仿真教学平台,光伏电站智能运维实训系统,光伏电站运维认证硬件及软件资源,集成电路开发与测试认证设备,实训室综合提升项目",1900000.0,安徽财贸职业学院,学校,张**-0551-63865006,安徽省政采项目管理咨询有限公司,"吴*-0551-66223879,李*-0551-66223646,刘*-0551-66223922,李*-0551-66223645","杭州朗迅科技有限公司
南京新育龙电子科技有限公司",,"862000.0
940000.0",2020-12-17,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314518640/b2
中标,中标候选人,安徽医科大学公共管理虚拟仿真情景模拟实验室建设项目成交候选人公示,,20AT0123206829,公共管理虚拟仿真情景模拟实验室建设项目,0.0,安徽医科大学,学校,,安徽安天利信工程管理股份有限公司,"余**-18855481223,谈**-0551-63735930",上海哲寻信息科技有限公司,,0.0,2020-12-16,安徽,,,,,https://www.zhiliaobiaoxun.com/content/295475542/b2
中标,中标候选人,装配式虚拟仿真一体化平台中标候选人公示,,20201023002,装配式虚拟仿真一体化平台,0.0,安徽文达信息工程学院,学校,,,,安徽国仁企业管理有限公司,,0.0,2020-12-14,安徽,,,,,https://www.zhiliaobiaoxun.com/content/295477958/b2
中标,中标结果,阜阳科技工程学校数控专业车加工实训设备采购项目结果公告,,FZGY-CGJS202001 46,"量具,普通车床,刀具,锯床,钳工实训桌,四工位钳工桌,虚拟数控车床仿真软件,数控专业车加工实训设备",549000.0,阜阳科技工程学校,学校,谢**-17756875717,安徽能发建设项目管理咨询有限公司,"刘*-0558-4892266,代理联系人-13965720987",阜阳博创数控机械科技有限公司,,549000.0,2020-12-14,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/273770441/b2
中标,中标结果,某型虚拟仿真系统、单人操作系统及课程资源建设评标结果公示(2020-JHSXBQ-(F)1164),,2020-|HSXBQ-(F)1164,"某型虚拟仿真系统,课程资源建设,单人操作系统",0.0,中央军委后勤保障部,政府及事业单位,张**-0552-2979556,安徽鼎信项目管理股份有限公司,,长沙金信诺防务技术有限公司,,0.0,2020-12-11,安徽,蚌埠,,,,https://www.zhiliaobiaoxun.com/content/242504926/b2
中标,合同,皖南医学院2020年中央财政设备购置项目6采购合同,,AZ20201009-HW0060001,"医学形态学虚拟仿真实验教学系统,中央财政设备",1255500.0,皖南医学院,学校,缪**-0553-3932052,,,成都泰盟软件有限公司,中标人-15108475294,1255500.0,2020-12-10,安徽,芜湖,,,,https://www.zhiliaobiaoxun.com/content/178688026/b2
中标,中标结果,安徽审计职业学院技能型高水平大学实训室建设第1包建筑工程虚拟仿真资源平台建设中标（成交）结果公告,,2020BFAHJ03315,"建筑装配式虚拟仿真系统,实训室建设项目,虚拟仿真资源平台建设",433800.0,安徽审计职业学院,学校,采购人-0551-63671503,安徽省政府采购中心,"吴*-0551-66223879,李*-66223646,李*-0551-66223645",安徽钱坤智能科技有限公司,,433800.0,2020-12-04,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/317014393/b2
中标,合同,安徽省公安厅警察训练总队实验室建设项目（第二批）项目采购合同  第十一标段：公安教学实训虚拟仿真平台,,CGZB-2020ZJ19,"实训虚拟仿真平台,实验室建设项目,LED全彩屏",2839000.0,安徽省公安厅警察训练总队,政府及事业单位,胡**-0551-65383093,,,南京浩伟智能科技有限公司,林**-18994117789,2839000.0,2020-12-04,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/178697183/b2
中标,中标结果,黄山学院电子信息及计算机虚拟仿真实训室设备采购项目中标结果公告,,HJACG2020G156,"多处理器电子设计与虚拟仿真实验平台,电子信息,数据结构实验教学系统,教学设备,教学仪器设备,计算机虚拟仿真实训室设备",0.0,黄山学院,学校,采购人-0559-2546635,国华工程科技（集团）有限责任公司,金*-0559-2334139,"合肥汇联电子有限公司
安徽拜思特信息工程有限公司",,"286600.0
391000.0",2020-12-02,安徽,黄山,,,,https://www.zhiliaobiaoxun.com/content/295484333/b2
中标,中标结果,黄山学院幼儿教育模拟实训室及数媒创意工作室设备采购项目（第一包）中标公告,,HJACG2020G088,"幼儿园虚拟仿真实训系统,幼儿教育模拟实训室及数媒创意工作室设备",540000.0,黄山学院,学校,采购人-0559-2546635,,,幼乐美（北京）教育科技有限公司,,248000.0,2020-12-02,安徽,黄山,,,,https://www.zhiliaobiaoxun.com/content/345688538/b2
中标,中标结果,安徽阜阳技师学院汽车工程系汽车新技术专业建设设备采购项目中标结果公示,,FZGY-CGSZ20200265,"智能网联汽车虚拟仿真测试软件,处理器,室内吊顶,环氧树脂地坪漆,故障诊断仪器,激光雷达,交流充电桩,CAN卡,工业显示屏,文化灯箱,毫米波雷达,玻璃隔断墙,专项技术培训,综合布电,工位安全防护套装,铝塑板门头,室内照明,检测工具套装,动力电池PACK装调与检测技术平台,人员安全防护套装,柜式空调,摄像头,路由器,多媒体教学一体机,交换机,车辆检测技术平台,工具和量具套装,乳胶漆喷涂,纯电动汽车驱动系统装调与检测技术平台,道路测试设施,动力电池分容柜,汽车新技术专业建设设备,电池管理系统上位机软件,实训工具耗材包,线控车辆,传感器装调台架,网联通讯设备,自动驾驶控制器,设备支架,智能网联汽车监控云平台,电动拆装翻转架,吊轨移门,打磨房灯管,GPS惯导,电控汽油拆装发动机",1927500.0,安徽阜阳技师学院,学校,采购人-0558-2261522,安徽欣安工程建设项目管理有限公司,夏**-18955806121,合肥盛点时科教育科技有限公司,,1927500.0,2020-11-30,安徽,阜阳,,,,https://www.zhiliaobiaoxun.com/content/339630629/b2
中标,中标结果,安徽审计职业学院技能型高水平大学实训室建设,,2020BFAHJ03315-1,"建筑工程虚拟仿真资源平台建设,实训室建设项目,财务管理情景互动微课资源平台软件,空调,信息网络及软件,创新创业ERP管理经营平台建设,建筑装配式虚拟仿真系统",1205000.0,安徽审计职业学院,学校,采购人-0551-63671503,安徽省政府采购中心,"吴*-0551-66223879,李*-0551-66223646,李*-0551-66223645","安徽钱坤智能科技有限公司
合肥永信信息产业股份有限公司
厦门科云信息科技有限公司",,"433800.0
285000.0
0.0",2020-11-24,安徽,合肥,,,,https://www.zhiliaobiaoxun.com/content/314519238/b2
