公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,南京农业大学教务处虚拟仿真实验教学课程建设服务采购项目中标结果公告,,ZF20220292,"植物细胞染色体分析虚拟仿真实验,虚拟仿真实验课程,水稻病害的识别和防治虚拟仿真实验,大功率拖拉机无级变速虚拟仿真实验项目,水稻叶片与器官生长发育同伸虚拟仿真实验平台,虚拟仿真实验教学课程建设服务",0.0,南京农业大学,学校,陆**-025-84399008,上海中世建设咨询有限公司,沈*-025-82230147-8038,"北京润尼尔网络科技有限公司
南京先极科技有限公司",,"920000.0
976000.0",2022-08-16,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/352787185/b2
中标,中标结果,江苏医药职业学院2022年护理、助产虚拟仿真、虚实结合系统采购成交结果公告,,SY2022-072-HW-JC,"护理助产虚拟仿真,虚实结合系统,产科子宫按摩力反馈训练系统",500000.0,江苏医药职业学院,学校,"刘**-0515-88550311,赵**-15851077869",盐城市携手阳光集中采购代理有限公司,万**-17705100013,厦门立方幻境科技有限公司,,500000.0,2022-08-16,江苏,盐城,,,,https://www.zhiliaobiaoxun.com/content/352785870/b2
中标,中标结果,泰州学院电力装备供应商管理库存虚拟仿真实验室采购项目中标公告,,TZXYJZCG2022011,管理库存虚拟仿真实验室,196000.0,泰州学院,学校,,,,上海卓越睿新数码科技股份有限公司,,196000.0,2022-08-15,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/352677156/b2
中标,中标结果,南京科技职业学院新医药虚拟仿真实训中心项目成交公告,,JSTCC2201102569,"新医药虚拟仿真实训中心项目,药物制剂,工业发酵仿真实训室建设项目,化学制药仿真实训室建设项目",0.0,南京科技职业学院,学校,王**-025-58372707,江苏省招标中心有限公司,"姜*-025-83249926,姜*-0516-83249927,宋**-15051802535,权**-15150620078","南京游方仪器设备有限公司
扬州博美达进出口有限公司",,"228300.0
653000.0",2022-08-15,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/352664152/b2
中标,中标结果,江苏理工学院虚拟仿真实验教学课程开发定制建设项目中标（成交）结果公告,,ZYJS-ZC2022157,"虚拟仿真实验教学课程开发定制建设项目,大型环件轧制工艺虚拟仿真实验,先进复合材料自动铺放成型及后处理虚拟仿真实验,等离子体降解VOCs废气系统设计虚拟仿真实验",674000.0,江苏理工学院,学校,韩**-0519-86953759,常州中宇建设工程管理有限公司,代理联系人-0519-85782055,南京恒点信息技术有限公司,,674000.0,2022-08-12,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/351495537/b2
中标,中标结果,泰州学院学前儿童保育虚拟仿真实验室采购项目中标公告,,TZXYJZCG2022008-1,学前儿童保育虚拟仿真实验室,149500.0,泰州学院,学校,,,,南京斯维尔信息科技有限公司,,149500.0,2022-08-10,江苏,泰州,,,,https://www.zhiliaobiaoxun.com/content/351035030/b2
中标,中标结果,南京工业职业技术大学通信原理实验室项目中标公告,,JG066022S63264,"信号与系统虚拟仿真实验平台,示波器,波形发生器,通信原理综合实验箱,实验教学管理系统,信号与系统综合实验箱,高频电子线路实验箱,通信原理虚拟仿真实验平台,高频电子线路虚拟仿真实验平台软件,移动通信综合实验箱,通信原理实验室项目,移动通信虚拟仿真实验平台",795750.0,南京工业职业技术大学,学校,唐**-025-85864066,江苏省设备成套股份有限公司,何*-025-86631836,武汉凌特电子技术有限公司,,795750.0,2022-08-10,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/351044976/b2
中标,中标结果,南京工程学院新能源科学与工程虚拟仿真实习系统采购（项目）成交公告,,2240SUMEC/GXGG1146,新能源科学与工程虚拟仿真实习系统,430000.0,南京工程学院,学校,操**-025-86118875,江苏苏美达仪器设备有限公司,王**-025-84532585,沈阳华人风电科技有限公司,,430000.0,2022-08-09,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/350675804/b2
中标,中标结果,地形学虚拟仿真系统成交结果公告,,2022-JK22-F4044,地形学虚拟仿真系统,139560.0,某部,政府及事业单位,李**-0516-82371075,江苏中瑞建设项目管理有限公司,张*-0516-83906677,瑞比浩（北京）虚拟技术有限公司,,139560.0,2022-08-08,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/350359340/b2
中标,中标结果,误差课程教学虚拟仿真实验,,CB102862022001306,"误差理论等课程虚拟仿真实验教学软件定制,误差课程教学虚拟仿真实验",188800.0,东南大学,学校,,,,江苏泽勤创文化科技有限公司,,188800.0,2022-08-08,江苏,,,,,https://www.zhiliaobiaoxun.com/content/350298220/b2
中标,中标结果,虚拟仿真商务英语实训室设备采购项目公开招标中标公告,,XZCIT2022SXS01-2,"虚拟仿真商务英语实训室设备,学生电脑",296980.0,徐州工业职业技术学院,学校,采购人-0516-85782688,徐州信同达招标代理有限公司,"石*-13270222989,代理联系人-0516-85765551",徐州艾金网络科技有限公司,,296980.0,2022-08-08,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/350280974/b2
中标,中标结果,江苏大学江南运河沿线白蛇传景观生产虚拟仿真实验项目中标结果公告,,JSDXZBCG[202 2]49号,景观生产虚拟仿真实验项目,470000.0,江苏大学,学校,,江苏大学招标与采购办公室,,南京恒点信息技术有限公司,,470000.0,2022-08-08,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/350341885/b2
中标,合同,消防救援局南京训练总队消防设施操作员中级技能操作在线考核虚拟仿真系统项目合同,,1214-224106155LWF,消防设施操作员中级技能操作在线考核虚拟仿真系统项目,980000.0,消防救援局南京训练总队,政府及事业单位,采购人-025-69573100,,,武汉湾流科技股份有限公司,中标人-027-86638870,980000.0,2022-08-08,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/350220194/b2
中标,中标结果,中标公示：江苏科技大学船舶虚拟制造仿真系统升级采购（wz-2022060）,,wz-2022060,船舶虚拟制造仿真系统升级,974600.0,江苏科技大学,学校,"张**-0511-84432622,赵**-84400336",,,上海申博信息系统工程有限公司,,974600.0,2022-08-04,江苏,镇江,,,,https://www.zhiliaobiaoxun.com/content/349188099/b2
中标,中标结果,物流大数据应用中心和供应链虚拟仿真实训中心电脑成交公告,,QC-2022062040B2,"台式机电脑,主机",674310.0,南京交通职业技术学院,学校,丁**-025-86115963,江苏柒采招标代理有限公司,"孙*-15754509257,代理联系人-025-83370296",南京项欧科技有限公司,,674310.0,2022-08-04,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/352841305/b2
中标,中标结果,常州大学数字化钻井仿真实训平台建设项目中标（成交）结果公告,,常润竞磋2022-0016号,"钻井虚拟仿真实训室,数字化钻井仿真实训平台建设项目",510000.0,常州大学,学校,徐**-15961282726,常州润邦招标代理有限公司,周*-0519-81882993,青岛石大石仪科技有限责任公司,,510000.0,2022-08-03,江苏,常州,,,,https://www.zhiliaobiaoxun.com/content/352841775/b2
中标,中标结果,江苏师范大学淮海战役虚拟仿真平台采购竞争性磋商成交结果公告[项目编号：JSRX-C(2022)014],,JSRX-C（2022）014,"虚拟仿真平台,虚拟仿真实验建设",395000.0,江苏师范大学,学校,王**-0516-83656297,江苏荣信招投标代理有限公司,周*-0516-85709966,南京恒点信息技术有限公司,,395000.0,2022-08-02,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/348540237/b2
中标,中标结果,现代食品检测技术虚拟仿真实验项目1,,CB102992022000294,现代食品检测技术虚拟仿真实验项目,185000.0,江苏大学,学校,,,,重庆励得时教育科技有限公司,,185000.0,2022-08-01,江苏,,,,,https://www.zhiliaobiaoxun.com/content/348046242/b2
中标,中标结果,现代食品检测技术虚拟仿真实验项目2,,CB102992022000295,现代食品检测技术虚拟仿真实验项目,145000.0,江苏大学,学校,,,,重庆励得时教育科技有限公司,,145000.0,2022-08-01,江苏,,,,,https://www.zhiliaobiaoxun.com/content/348046209/b2
中标,中标结果,互联网+跨境电子商务WISH虚拟仿真系统（中英文版）,,CB102992022000291,"WISH虚拟仿真系统,模拟系统",126000.0,江苏大学,学校,,,,南京步惊云软件有限公司,,126000.0,2022-08-01,江苏,,,,,https://www.zhiliaobiaoxun.com/content/348060540/b2
中标,中标结果,常熟理工学院沙家浜红色文化虚拟仿真实验软件单一来源采购公示,,,"虚拟仿真实验教学项目,文化虚拟仿真实验软件",300000.0,常熟理工学院,学校,季**-0512-52251163,常熟理工学院招投标管理中心,,南京先极科技有限公司,,300000.0,2022-07-29,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/347122801/b2
中标,中标结果,普信国际工程咨询有限公司关于集成电路制造3D虚拟车间采购项目的中标公告PXGJCG2022-118（2）,,PXGJCG2022-118（2）,"虚拟仿真实训系统,集成电路制造3D虚拟车间",499000.0,江苏信息职业技术学院,学校,武*-0510-83298386,普信国际工程咨询有限公司,代理联系人-13771172807,杭州朗迅科技有限公司,,499000.0,2022-07-29,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/347223632/b2
中标,中标结果,非遗文创设计仿真软件采购项目成交结果公告,,DJ220707MCZZ005,"虚拟仿真系统,数据统计,虚拟展厅,非遗文创设计仿真软件,用户登录系统,虚拟工艺工作室,工艺学习",290000.0,南京市莫愁中等专业学校,学校,滕**-13814160852,南京典晶工程项目管理有限公司,"代理联系人-025-83198830,徐*-13814160852",南京一技教育科技有限公司,,290000.0,2022-07-29,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/347204337/b2
中标,中标结果,物联网虚拟仿真教学平台采购项目中标结果公示,,,物联网虚拟仿真教学平台,197800.0,南京高等职业技术学校,学校,,南京中信工程造价有限公司,,南京新育龙电子科技有限公司,,197800.0,2022-07-28,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/347205205/b2
中标,中标结果,南京信息职业技术学院智能交通学院新能源汽车虚拟仿真实训室建设项目中标结果公告,,JTCC-2201AI1986,新能源汽车虚拟仿真实训室建设项目,0.0,南京信息职业技术学院,学校,魏**-025-85842095,江苏省招标中心有限公司,黄*-025-83249912,"苏州衡鸿信息科技有限公司
江苏豫硕教育科技有限公司",,"394860.0
209100.0",2022-07-28,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/352844360/b2
中标,中标结果,​南京信息职业技术学院智能交通学院新能源汽车虚拟仿真实训室建设项目中标结果公告,,,新能源汽车虚拟仿真实训室建设项目,0.0,南京信息职业技术学院智能交通学院,学校,,,,,,,2022-07-28,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/346926073/b2
中标,中标结果,创业团队管理虚拟仿真实验项目,,CB102992022000288,创业团队管理虚拟仿真实验项目,192800.0,江苏大学,学校,,,,江苏一鼎堂软件科技有限公司,,192800.0,2022-07-27,江苏,,,,,https://www.zhiliaobiaoxun.com/content/346558785/b2
中标,中标结果,创业产品设计虚拟仿真实验项目,,CB102992022000289,创业产品设计虚拟仿真实验项目,193500.0,江苏大学,学校,,,,江苏一鼎堂软件科技有限公司,,193500.0,2022-07-27,江苏,,,,,https://www.zhiliaobiaoxun.com/content/346558653/b2
中标,中标结果,南京工程学院5G及下一代移动网络实验平台项目中标公告,,JG066022132475,"虚拟仿真网络实验平台,5G及下一代移动网络实验平台项目,5G承载网技术与实战平台,5G核心网技术与实战平台",575000.0,南京工程学院,学校,操**-025-86118875,江苏省设备成套股份有限公司,何*-025-86631836,南京优速网络科技有限公司,,575000.0,2022-07-27,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/352844514/b2
中标,合同,江苏航运职业技术学院船舶机舱虚拟仿真云实训项目合同公告,,Z320693220011,船舶机舱虚拟仿真云实训项目,3068000.0,江苏航运职业技术学院,学校,采购人-0513-85960815,,,大连海大智船科技有限责任公司,中标人-13804259936,3068000.0,2022-07-26,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/346171761/b2
中标,中标结果,关于沙家浜红色文化虚拟仿真实验软件单一来源采购公示,,,"虚拟仿真实验教学项目,文化虚拟仿真实验软件",300000.0,常熟理工学院,学校,季**-0512-52251163,常熟理工学院招投标管理中心,,南京先极科技有限公司,,300000.0,2022-07-26,江苏,苏州,,,,https://www.zhiliaobiaoxun.com/content/346138273/b2
中标,中标结果,南京航空航天大学虚拟仿真实验公共平台采购 中标结果公示,,AHQS2022GK06-JS-HW010,虚拟仿真实验公共平台,1174583.0,交通银行股份有限公司江苏省分行,"国有企业,银行",杨**-025-83278933,安徽求是工程建设咨询有限公司,刘*-025-87707369,南京四维向量科技有限公司,,1174583.0,2022-07-25,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/346184755/b2
中标,合同,徐州生物工程职业技术学院生物制药虚拟仿真实训平台合同,,JSZC-320300-ZJZB-G2022-0085,"生物制药虚拟仿真实训平台,生物制药虚拟实训仿真平台软件",379000.0,徐州生物工程职业技术学院,学校,采购人-0516-83628918,,,江苏云乘黄网络技术有限公司,中标人-17366391580,379000.0,2022-07-22,江苏,徐州,,,,https://www.zhiliaobiaoxun.com/content/352859988/b2
中标,中标结果,南京农业大学虚拟仿真实验教学共享平台采购项目成交公告,,XN20220326,虚拟仿真实验教学共享平台,188000.0,南京农业大学,学校,陆**-025-84399008,江苏苏美达仪器设备有限公司,"甘**-025-84532583,李**-025-84532580",南京先极科技有限公司,,188000.0,2022-07-22,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/353176109/b2
中标,中标结果,扬州大学心脏正常及基本病变的影像解剖训练虚拟仿真实验教学系统采购项目（二次）中标公告,,YZDX-2022-006-1号,"影像解剖训练虚拟仿真实验教学系统,工程采购代理",198700.0,扬州大学,学校,,中通服网盈科技有限公司,秦**-0514-87961115,张家港市华亿科教设备有限公司,,198700.0,2022-07-22,江苏,,,,,https://www.zhiliaobiaoxun.com/content/345140264/b2
中标,中标结果,江苏省设备成套股份有限公司关于无锡职业技术学院虚拟仿真资源采购项目的中标公告,,ZYCG2022-4004,"虚拟仿真资源,工业物联网仿真平台,工业物联网设备及接线3D仿真系统,国家物联网实训基地3D仿真系统",1650000.0,无锡职业技术学院,学校,采购人-0510-81838723,江苏省设备成套股份有限公司,"赵*-13912366339,陈**-0510-82626996",南京益数中瑞信息科技有限公司,,1650000.0,2022-07-22,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/345019163/b2
中标,中标结果,扬州高职校汽车VR虚拟仿真体验设备采购成交公告,,JSHCZB-2022535,汽车VR虚拟仿真体验设备,98850.0,扬州高等职业技术学校,学校,,江苏汇诚投资咨询管理有限公司,"陈*-18252789178,石**-13773509500",江苏诺知清科技有限公司,,98850.0,2022-07-21,江苏,扬州,,,,https://www.zhiliaobiaoxun.com/content/344821553/b2
中标,中标结果,无锡职业技术学院ARE虚拟仿真实训中心采购项目中标公告,,ZYCG2022-4006,"ARE虚拟仿真实训中心,智能感知设备,AR情境教学魔卡,AR感知设备,智能认知设备",698600.0,无锡职业技术学院,学校,采购人-0510-81838723,江苏省设备成套股份有限公司,"赵*-13912366339,陈**-0510-82626996",无锡畅捷科技发展有限公司,,698600.0,2022-07-20,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/352874738/b2
中标,中标结果,智能管控虚拟仿真中心（虚实结合工业机器人系统）（ZB20220054）采购公告,,ZYCG2022-5001,智能管控虚拟仿真中心虚实结合工业机器人系统,1000000.0,无锡职业技术学院,学校,采购人-0510-8183872,,,江苏智汇锡建工程项目管理有限公司,"中标人-0510-82707727,张*-0510-8270772",1000000.0,2022-07-20,江苏,无锡,,,,https://www.zhiliaobiaoxun.com/content/344510543/b2
中标,中标结果,南通大学基于管理会计的制造企业运营优化虚拟仿真实验升级项目中标公告,,TDHW（DY）2022-072,虚拟仿真实验升级项目,278000.0,南通大学,学校,,南通大学招投标管理办公室,"李**-0513-85012138,牛**-0513-85012891",南京恒点信息技术有限公司,,278000.0,2022-07-19,江苏,南通,,,,https://www.zhiliaobiaoxun.com/content/344390689/b2
中标,中标结果,南京中医药大学校级虚拟仿真实验教学平台（NZYZB2022-033）成交公示,,NZYZB202 2-033,虚拟仿真实验教学平台,166000.0,南京中医药大学,学校,,南京中医药大学招投标管理服务中心,代理联系人-025-85811022,南京先极科技有限公司,,166000.0,2022-07-19,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/344342673/b2
中标,中标结果,南京医科大学无抽搐电休克治疗虚拟仿真实验教学软件开发项目成交公告,,JSHC-2022060306B2,无抽搐电休克治疗虚拟仿真实验教学软件开发项目,296000.0,南京医科大学,学校,滕**-025-82296050,江苏省华采招标有限公司,"代理联系人-025-83609978,倪**-025-83603368",上海梦之路数字科技有限公司,,296000.0,2022-07-14,江苏,南京,,,,https://www.zhiliaobiaoxun.com/content/342965001/b2
中标,中标结果,外国语学院商务英语虚拟仿真实训系统中标公告,,2022-ZB-FW060,"商务英语虚拟仿真实训系统项目,商务英语虚拟仿真实训系统的开发与应用",0.0,外国语学院,学校,,招投标管理办公室,吕**-025-86265605,"江苏鼎傲教育科技集团有限公司
中语智汇（厦门）有限公司",,"432800.0
0.0",2022-07-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/342670301/b2
中标,中标结果,JSHY2022022江苏海事职业技术学院船舶漫游、3D导览虚拟仿真实训系统采购成交公告,,JSHY2022022,船舶漫游3D导览虚拟仿真实训系统,0.0,江苏海事职业技术学院,学校,,,,,,,2022-07-13,江苏,,,,,https://www.zhiliaobiaoxun.com/content/342683819/b2
中标,中标结果,南通大学基于管理会计的制造企业运营优化虚拟仿真实验升级项目单一来源公示,,TDHW（DY）2022-072,虚拟仿真实验升级项目,0.0,南通大学,学校,,,,南京恒点信息技术有限公司,,0.0,2022-07-12,江苏,,,,,https://www.zhiliaobiaoxun.com/content/342434544/b2
