公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,浙江兴业建设项目管理有限公司关于绍兴文理学院医学虚拟仿真实验建设项目设备采购项目的中标(成交)结果公告,,临[2021]1836号,医学虚拟仿真实验建设项目设备,1490500.0,绍兴文理学院,学校,,浙江兴业建设项目管理有限公司,"聂**-0575-88342889,李**-13867518936",成都泰盟软件有限公司,,1490500.0,2021-05-19,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/250913683/b2
中标,中标结果,杭州职业技术学院生态学院制药虚拟实训仿真平台的中标结果公告,,HZY2021012,制药虚拟实训仿真平台,179000.0,杭州职业技术学院,学校,"陈**-0571-56700183,涂**-0571-56700065",浙江五石工程咨询有限公司,徐*-0571-87805727-806,南京欧之轩信息技术有限公司,,179000.0,2021-05-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/250913799/b2
中标,中标结果,金华市万全招标代理有限公司关于金华职业技术学院原料药半实物虚拟仿真工厂项目的中标(成交)结果公告,,202104114,"原料药半实物虚拟仿真工厂项目,原料药工艺控制系统,视屏监控系统及人员精准定位系统,原料药工艺设备装置",898000.0,金华职业技术学院,学校,,金华市万全招标代理有限公司,"何**-15068046675,代理联系人-0579-82583386",秦皇岛博赫科技开发有限公司,,898000.0,2021-05-18,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/250902761/b2
中标,中标结果,空军军医大学54项教医研设备采购项目结果公示,,2021-JK15-W1139-1142,"胚胎学虚拟仿真教学系统,蛋白纯化系统,超速离心机,激光共聚焦显微镜,超高速离心机,二氧化碳培养箱,高速冷冻离心机,倒置荧光显微镜,液氮罐,化学发光成像系统,冷冻切片机,双色红外激光成像系统,正置荧光显微镜,高内涵分析系统,生物反馈仪,离体心脏灌流系统,台式冷冻高速离心机,激光全息细胞成像系统,永磁型磁共振成像系统,小动物遥测系统,生物安全型离心机,细胞培养生物反应器,重力控制系统,实时荧光定量PCR仪,细胞力学加载系统,教医研设备,超微量紫外分光光度计,酶标仪,生物安全柜,呼吸机,超低温冰箱,暗视盲点与旁中心注视检查与训练系统,智慧化机能实验集成系统,视觉监测系统,高性能集群服务器计算节点,线粒体呼吸检测系统,基础型智能化创伤模拟人,小鼠独立通风饲养换气系统,标准化伤病员发生软件系统,灌注高压注射器,便携式视线检查交互测试系统,飞行人员视觉训练系统,微光夜视无人机视频获取系统,肌音图系统,在体钙信号采集设备,脑损伤模型制备系统,生物信号基本测量系统,回转仪,组织解离系统",0.0,宁波穿山甲机电有限公司,民营企业,,物资集中采购中心,"王**-029-84712905,李**-029-84712904",,,,2021-05-18,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/250555355/b2
中标,中标结果,浙江乐诚工程咨询有限公司关于温州职业技术学院现代设计虚拟仿真实训基地的中标(成交)结果公告,,ZJYC2021033（GK）,现代设计虚拟仿真实训基地,6180000.0,温州职业技术学院,学校,,浙江乐诚工程咨询有限公司,"王**-18357703076,徐**-0577-86596032",上海曼恒数字技术股份有限公司,,6180000.0,2021-05-14,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/253289939/b2
中标,中标结果,湖州师范学院经管学院基于大数据技术的突发性公共事件应急管理虚拟仿真软件采购项目单一来源公示,,XZ202 1-031,基于大数据技术的突发性公共事件应急管理虚拟仿真软件,0.0,湖州师范学院经管学院,学校,,湖州师范学院采购中心,王**-0572-2321119,浙江中援谷科技有限公司,,0.0,2021-05-14,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/277239169/b2
中标,中标结果,衢州学院关于大数据消费金融虚拟仿真实验教学项目 1套的在线询价成交结果公告,,32021043086471968,"大数据消费金融虚拟仿真实验教学项目,大数据仿真教学平台软件",99900.0,衢州学院,学校,"采购人-0570-8015250,翁**-0570-8015042",,,湖南典阅教育科技有限公司,,98500.0,2021-05-14,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/329184059/b2
中标,中标结果,衢州学院关于基于大数据分析的跨境电商运营虚拟仿真实验教学项目 1套的在线询价成交结果公告,,32021043001598591,"跨境电商运营虚拟仿真实验教学项目,跨境大数据分析软件,跨境电商大数据分析仿真系统,跨境电商大数据运营虚拟仿真实验教学系统",99900.0,衢州学院,学校,"采购人-0570-8015250,翁**-0570-8015042",,,湖南典阅教育科技有限公司,,98000.0,2021-05-14,浙江,衢州,,,,https://www.zhiliaobiaoxun.com/content/331498990/b2
中标,中标结果,"浙大宁波理工学院开放式现代分析仪器3D虚拟仿真软件采购项目的采购结果公告"">浙大宁波理工学院开放式现代分析仪器3D虚拟仿真软件采购项目的采购结果公告",,ZJZC-213065-T,开放式现代分析仪器3D虚拟仿真软件,149000.0,浙大宁波理工学院,学校,丁*-0574-88229599,浙江中创招投标有限公司,代理联系人-0574-87179087,北京微瑞集智科技有限公司,,149000.0,2021-05-13,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320275868/b2
中标,中标结果,温州市现代服务业发展集团有限公司关于浙江东方职业技术学院思政虚拟仿真实践平台项目（自主）采购结果的公示,,XCZZ-XY-2021-011,虚拟仿真实践平台项目,279800.0,浙江东方职业技术学院,学校,张**-0577-86561078,浙江佳信工程管理有限公司,陈**-17357753652,浙江伟景科技有限公司,,279800.0,2021-05-12,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/280677600/b2
中标,合同,浙江师范大学关于电梯虚拟仿真系统（工学院）的反向竞价合同公告,,2021033026626011,电梯虚拟仿真系统,137000.0,浙江师范大学,学校,洪**-18329020321,,,杭州谨顺科技有限公司,,137000.0,2021-05-11,浙江,,,,,https://www.zhiliaobiaoxun.com/content/250170111/b2
中标,中标结果,"宁波大学科学技术学院IC制造虚拟仿真教学平台采购项目的采购结果公告"">宁波大学科学技术学院IC制造虚拟仿真教学平台采购项目的采购结果公告",,NBITC-202130304C,IC制造虚拟仿真教学平台,278000.0,宁波大学科学技术学院,学校,,宁波市国际招标有限公司,代理联系人-0574-87520541,杭州朗迅科技有限公司,,278000.0,2021-05-10,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320304539/b2
中标,中标结果,中冠工程管理咨询有限公司关于浙江工业职业技术学院物流管理虚拟仿真实训室电脑等设备采购项目的中标(成交)结果公告,,ZGSXZB2021-10,"物流管理虚拟仿真实训室电脑等设备,教师椅,无线扩音系统,一体台式机,教师工作台,氛围建设,投影机,电子白板,显示器,服务器机柜,空调,交换机,互动式多媒体智能教学平台,桌椅",395040.0,浙江工业职业技术学院,学校,,中冠工程管理咨询有限公司,廖*-0575-88269532,绍兴市国脉计算机信息有限公司,,395040.0,2021-05-07,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/245491187/b2
中标,合同,数字化智能安防装备虚拟仿真实验教学与研究中心系统的合同公告,,WZZF2020（ZC）-10-207,系统,698000.0,浙江安防职业技术学院,学校,盛**-0577-85108069,,,厦门维雅视数字科技有限公司,中标人-13959243712,698000.0,2021-04-27,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/242784177/b2
中标,中标结果,浙江师范大学电梯虚拟仿真系统（工学院）采购项目成交公告,,2021033026626011,电梯虚拟仿真系统,140000.0,浙江师范大学,学校,"采购人-13819970824,洪**-18329020321",,,杭州谨顺科技有限公司,,137000.0,2021-04-25,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/239037584/b2
中标,中标结果,湖州师范学院理学院原子核碰撞虚拟仿真实验系统升级及相关视频录制采购项目中标公告,,,原子核碰撞虚拟仿真实验系统升级及相关视频录制,75000.0,湖州师范学院理学院,学校,,湖州师范学院采购中心,代理联系人-0572-2321536,安徽省科大奥锐科技有限公司,,75000.0,2021-04-22,浙江,湖州,,,,https://www.zhiliaobiaoxun.com/content/277238945/b2
中标,中标结果,浙江欣成工程咨询有限公司关于浙江师范大学行知学院五氟乙烷萃取精馏3D虚拟仿真实验技术及服务采购项目 的中标(成交)结果公告,,ZJXC-2021G032101,五氟乙烷萃取精馏3D虚拟仿真实验技术及服务,195000.0,浙江师范大学行知学院,学校,胡**-13516911484,浙江欣成工程咨询有限公司,"刘**-18329020345,刘**-0579-82360251",南京教泽信息技术有限公司,,195000.0,2021-04-22,浙江,,,,,https://www.zhiliaobiaoxun.com/content/238787045/b2
中标,合同,绍兴文理学院土木工程实验室提升项目设备仪器招标项目的合同公告,,ZJTY2021-J-2,"虚拟仿真中心实验软件及设备,设备仪器",1287699.0,绍兴文理学院,学校,顾**-15258503931,,,绍兴文一教学仪器有限公司,中标人-13157559939,1287699.0,2021-04-19,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/278756129/b2
中标,中标结果,杭州医学院基于模拟人技术的超声虚拟仿真实验项目询价采购结果公示,,HMC-ZXXJ-2021002,超声虚拟仿真实验项目,50000.0,杭州医学院,学校,,,,嘉茂宏（北京）医学科技发展有限公司,,49200.0,2021-04-16,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/259406677/b2
中标,中标结果,浙江金华阳光招标代理有限公司关于金华职业技术学院虚拟仿真中心设备采购项目（非政府采购）的成交结果公告,,YG2021-HW3129（202103054）,设备,148000.0,金华职业技术学院,学校,罗**-13957971865,浙江金华阳光招标代理有限公司,朱**-0579-83182132,金华新远方数码科技有限公司,,148000.0,2021-04-09,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/236596817/b2
中标,中标结果,信息科学与工程学院虚拟仿真控制设备分散自行采购项目成交结果的公示,,,虚拟仿真控制设备,0.0,信息科学与工程学院,学校,,,,,,,2021-04-06,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/341761599/b2
中标,合同,绍兴文理学院公共危机与应急处理虚拟仿真实操实训平台建设项目的合同公告,,[2020]17374号,公共危机与应急处理虚拟仿真实操实训平台建设项目,785700.0,绍兴文理学院,学校,采购人-0575-88346355,,,绍兴辰宇阳光信息系统工程有限公司,中标人-0575-85119407,785700.0,2021-04-01,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/278756030/b2
中标,合同,机能虚拟仿真软件的合同公告,,WMU-2020034,"虚拟仿真项目,机能虚拟仿真软件",594000.0,温州医科大学,学校,王**-0577-86689891,,,成都泰盟软件有限公司,中标人-028-86381158,594000.0,2021-03-31,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/233065384/b2
中标,合同,温州医科大学虚拟仿真项目项目的合同公告,,WMU-2020033,虚拟仿真项目,595600.0,温州医科大学,学校,采购人-0577-89989891,,,上海梦之路数字科技有限公司,中标人-021-38953200,595600.0,2021-03-31,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/233065669/b2
中标,中标结果,嘉兴学院关于师范学院虚拟仿真—幼儿园运动伤害处理与院前急救项目的中标（成交）结果公告,,嘉院采竞磋2020 27号,"幼儿园运动伤害处理与院前急救虚拟仿真实验教学,幼儿园运动伤害处理与院前急救项目",197500.0,嘉兴学院,学校,朱**-13757361312,,,上海卓越睿新数码科技股份有限公司,,197500.0,2021-03-25,浙江,嘉兴,,,,https://www.zhiliaobiaoxun.com/content/295604589/b2
中标,合同,浙江中医药大学生命科学学院虚拟仿真教学软件二期政府采购合同公告,,QSZB-Z（F）-C20257（CS）,"虚拟仿真教学软件,杂交瘤技术制备单克隆抗体虚拟仿真实验",225000.0,浙江中医药大学,学校,采购人-0571-86613563,,,南京莱医特电子科技有限公司,中标人-025-86529811,225000.0,2021-03-08,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/180204456/b2
中标,中标结果,关于单一来源采购中德工程师学院虚拟仿真平台的公示[浙江科技学院],,,"虚拟仿真平台,基坑支护设计及其稳定性检测",150000.0,浙江科技学院,学校,凌*-0571-85070875,,,广联达科技股份有限公司,,150000.0,2021-02-24,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314103443/b2
中标,中标结果,浙江欣成工程咨询有限公司关于浙江师范大学行知学院传统龙窑陶瓷烧制虚拟仿真教学实验技术及服务采购项目的结果公告,,ZJXC-2020G112501,陶瓷烧制虚拟仿真教学实验技术及服务,165000.0,浙江师范大学行知学院,学校,祝**-18257964069,,,金华酷也文化传播有限公司,,165000.0,2021-02-08,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/178251874/b2
中标,合同,杭州医学院虚拟仿真实验教学系统的合同,,QSZB-Z（F）-E20256（DY）L,虚拟仿真实验教学系统,0.0,杭州医学院,学校,,浙江求是招标代理有限公司,,上海梦之路数字科技有限公司,,0.0,2021-02-06,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/277087612/b2
中标,中标结果,关于城乡人居空间规划设计虚拟仿真实验定制开发单一来源采购的公示[浙江工业大学],,,"城乡人居空间规划设计虚拟仿真实验定制开发,文科实验室社科专题数据库建设",150000.0,浙江工业大学,学校,马**-0571-88320626,,,光辉城市（重庆）科技有限公司,,150000.0,2021-02-01,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/314106020/b2
中标,中标结果,浙江农林大学定制家居智能制造虚拟仿真实验教学项目,,,定制家居智能制造虚拟仿真实验教学项目,80000.0,浙江农林大学,学校,,,,北京欧倍尔软件技术开发有限公司,,80000.0,2021-01-28,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/177898768/b2
中标,中标结果,浙江天源工程管理咨询有限公司关于绍兴文理学院土木工程实验室提升项目设备仪器招标项目的中标(成交)结果公告,,ZJTY2021-J-2,"虚拟仿真中心实验软件及设备,土工实验室仪器设备,设备仪器,移动颚式破碎机系统",1287699.0,绍兴文理学院,学校,,浙江天源工程管理咨询有限公司,俞**-0575-85127153,绍兴文一教学仪器有限公司,,1287699.0,2021-01-26,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/289581468/b2
中标,合同,环资学院虚拟仿真软件采购项目的合同,,,虚拟仿真软件,0.0,环资学院,学校,,,,,,,2021-01-25,浙江,,,,,https://www.zhiliaobiaoxun.com/content/277074568/b2
中标,合同,环资学院虚拟仿真软件采购项目的合同公告,,ZJCT8-KJXY202024,虚拟仿真软件,149000.0,浙江科技学院,学校,田**-0571-85070189,,,北京象新力科技有限公司,中标人-13811282001,149000.0,2021-01-25,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/177795511/b2
中标,合同,温州医科大学关于脊柱区应用解剖虚拟仿真实验动画制作的反向竞价合同公告,,2020120799999416,脊柱区应用解剖虚拟仿真实验动画制作,195000.0,温州医科大学,学校,,,,上海梦之路数字科技有限公司,,195000.0,2021-01-25,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/177721488/b2
中标,合同,浙江海洋大学油气储运虚拟仿真教学实验系统项目的合同公告,,NBITC-202052070G,油气储运虚拟仿真教学实验系统项目,580000.0,浙江海洋大学,学校,肖*-0580-8180348,,,北京鑫锐诚毅数字科技有限公司,中标人-18611030098,580000.0,2021-01-21,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/176788857/b2
中标,中标结果,浙江求是招标代理有限公司关于杭州医学院虚拟仿真实验教学系统的中标(成交)结果公告,,,虚拟仿真实验教学系统,319500.0,杭州医学院,学校,,浙江求是招标代理有限公司,,上海梦之路数字科技有限公司,,319500.0,2021-01-20,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/277072019/b2
中标,合同,浙江工业大学体育虚拟仿真实验教学平台的合同公告,,QSZB-Z（H）-H20213（CS）LL,体育虚拟仿真实验教学平台,178000.0,浙江工业大学,学校,采购人-0571-88320563,,,南京卓尚智能科技有限公司,中标人-15961193128,178000.0,2021-01-19,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/176423374/b2
中标,合同,浙江海洋大学海洋运输工程虚拟仿真实验教学中心设备采购项目的合同公告,,NBITC-202052069G,"设备,红外分光测油仪",79500.0,浙江海洋大学,学校,采购人-0580-2550079,,,宁波欣畅科学仪器有限公司,中标人-13685827291,79500.0,2021-01-18,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/176362145/b2
中标,合同,浙江师范大学村易腐垃圾预处理虚拟仿真实验软件项目的合同,,,易腐垃圾预处理虚拟仿真实验软件项目,268000.0,浙江师范大学,学校,,,,北京微瑞集智科技有限公司,,268000.0,2021-01-13,浙江,,,,,https://www.zhiliaobiaoxun.com/content/175275829/b2
中标,合同,浙江树人大学患者心理社会干预虚拟仿真项目的合同公告,,CTZB-2020100145,干预虚拟仿真项目,499990.0,浙江树人大学,学校,采购人-0571-88297206,,,美亚联创（北京）科技有限公司,中标人-18618399292,499990.0,2021-01-11,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/175195444/b2
中标,合同,关于职业中专――施工虚拟仿真软件的在线询价合同公告[绍兴市上虞区职业中等专业学校],,32020110428496109,施工虚拟仿真软件,578500.0,绍兴市上虞区职业中等专业学校,学校,楼**-18768108532,,,杭州优达教学设备有限公司,,578500.0,2021-01-11,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/175172787/b2
中标,合同,浙江树人大学呼吸系统虚拟仿真综合实训及临床思维训练项目的合同公告,,CTZB-2020090591,呼吸系统虚拟仿真综合实训及临床思维训练项目,499000.0,浙江树人大学,学校,采购人-0571-88297206,,,北京易格通智仿真技术有限公司,中标人-18500615697,499000.0,2021-01-11,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/175195548/b2
中标,中标结果,浙江海洋大学油气储运虚拟仿真教学实验系统项目中标结果公告,,NBITC-202052070G,油气储运虚拟仿真教学实验系统项目,580000.0,浙江海洋大学,学校,肖*-0580-8180348,宁波市国际招标有限公司,吴*-0574-87388504,北京鑫锐诚毅数字科技有限公司,,580000.0,2021-01-05,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/336447253/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学生命科学学院虚拟仿真教学软件二期的中标(成交)结果公告,,QSZB-Z（F）-C20257（CS）,虚拟仿真教学软件,225000.0,浙江中医药大学,学校,,浙江求是招标代理有限公司,,南京莱医特电子科技有限公司,,225000.0,2021-01-05,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/174618908/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江中医药大学生命科学学院虚拟仿真教学软件二期的中标(成交)结果公告,,,虚拟仿真教学软件,225000.0,浙江中医药大学生命科学学院,学校,,浙江求是招标代理有限公司,,南京莱医特电子科技有限公司,,225000.0,2021-01-05,浙江,,,,,https://www.zhiliaobiaoxun.com/content/277055912/b2
中标,中标结果,浙江求是招标代理有限公司关于浙江工业大学体育虚拟仿真实验教学平台的成交结果公告,,,体育虚拟仿真实验教学平台,178000.0,浙江工业大学,学校,,浙江求是招标代理有限公司,,南京卓尚智能科技有限公司,,178000.0,2021-01-05,浙江,,,,,https://www.zhiliaobiaoxun.com/content/277055679/b2
中标,中标结果,浙江海洋大学海洋运输工程虚拟仿真实验教学中心设备采购项目中标结果公告,,NBITC-202052069G,"海洋运输工程虚拟仿真实验教学中心设备,密度粘度计,红外分光测油仪",79500.0,浙江海洋大学,学校,,宁波市国际招标有限公司,吴*-0574-87388504,宁波欣畅科学仪器有限公司,,79500.0,2021-01-05,浙江,舟山,,,,https://www.zhiliaobiaoxun.com/content/242228920/b2
中标,合同,马克思主义参与建构式虚拟仿真实验教学系统采购项目的合同,,,马克思主义参与建构式虚拟仿真实验教学系统,149500.0,浙江科技学院,学校,,,,杭州万维镜像科技有限公司,,149500.0,2021-01-04,浙江,,,,,https://www.zhiliaobiaoxun.com/content/174546950/b2
中标,中标结果,浙江兴业建设项目管理有限公司关于绍兴文理学院公共危机与应急处理虚拟仿真实操实训平台建设项目的中标(成交)结果公告,,[2020]17374号,公共危机与应急处理虚拟仿真实操实训平台建设项目,785700.0,绍兴文理学院,学校,,浙江兴业建设项目管理有限公司,李**-13867518936,绍兴辰宇阳光信息系统工程有限公司,,785700.0,2021-01-04,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/289581335/b2
中标,中标结果,"浙大宁波理工学院饮料吹灌旋一体灌装工艺及设备虚拟仿真实验项目的采购结果公告"">浙大宁波理工学院饮料吹灌旋一体灌装工艺及设备虚拟仿真实验项目的采购结果公告",,NBITC-202050165TP,饮料吹灌旋一体灌装工艺及设备虚拟仿真实验项目,148000.0,浙江大学宁波理工学院,学校,丁**-0574-88229599,宁波市国际招标有限公司,"张**-0574-87195253,吴*-0574-87388504",北京启创远景科技有限公司,,148000.0,2021-01-01,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/320289264/b2
中标,中标结果,浙江省成套工程有限公司关于环资学院虚拟仿真软件采购项目的中标(成交)结果公告,,,虚拟仿真软件,149000.0,环资学院,学校,,浙江省成套工程有限公司,,北京象新力科技有限公司,,149000.0,2020-12-31,浙江,,,,,https://www.zhiliaobiaoxun.com/content/277047925/b2
中标,合同,绍兴文理学院关于虚拟仿真中心的在线询价合同公告,,32020122104519439,,527786.0,绍兴文理学院,学校,采购人-0575-88346355,,,浙江绍兴市新华书店有限公司,,527786.0,2020-12-30,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/174420152/b2
中标,合同,浙江中医药大学药学院虚拟仿真教室系统集成改造的合同公告,,ZJWSBJ-ZYY-202051C,虚拟仿真教室系统集成改造,234000.0,浙江中医药大学,学校,采购人-0571-86613563,,,南京药育智能科技有限公司,中标人-18061476453,234000.0,2020-12-29,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/174360407/b2
中标,中标候选人,关于温州大学北校区人文学院人文虚拟仿真实验室改造工程项目中标候选人公示,,,虚拟仿真实验室改造工程项目,140632.0,温州大学,学校,张*-0577-86596036,浙江乐诚工程咨询有限公司,徐**-0577-86596032,温州方鸿建设工程有限公司,,140632.0,2020-12-29,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/337529222/b2
中标,中标结果,绍兴文理学院关于虚拟仿真中心的在线询价 14台、套、项等的在线询价成交结果公告,,32020122104519439,"虚拟仿真中心,高教仪器设备",530000.0,绍兴文理学院,学校,采购人-0575-88346355,,,浙江绍兴市新华书店有限公司,,527786.0,2020-12-28,浙江,绍兴,,,,https://www.zhiliaobiaoxun.com/content/329170240/b2
中标,合同,宁波职业技术学院智能制造虚拟仿真软件采购项目的合同,,,智能制造虚拟仿真软件,969000.0,宁波职业技术学院,学校,,,,杭州超恒教育科技有限公司,,969000.0,2020-12-25,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/224762584/b2
中标,中标结果,浙江师范大学关于村易腐垃圾预处理虚拟仿真实验软件项目中标公示,,ZB2020078,"易腐垃圾预处理虚拟仿真实验软件项目,易腐垃圾预处理与堆肥工艺虚拟仿真实验",268000.0,浙江师范大学,学校,"孙**-13806525389,盛**-0579-82283040",,,北京微瑞集智科技有限公司,,268000.0,2020-12-24,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/337869340/b2
中标,合同,浙江师范大学乡村传统文化生态修复虚拟仿真系统设计开发项目的合同公告,,ZB2020076,"生态修复虚拟仿真系统设计开发项目,生态修复虚拟仿真实验教学",137200.0,浙江师范大学,学校,,,,南京卓尚智能科技有限公司,,137200.0,2020-12-21,浙江,金华,,,,https://www.zhiliaobiaoxun.com/content/172952490/b2
中标,中标结果,浙江中创招投标有限公司关于宁波职业技术学院智能制造虚拟仿真软件采购项目的中标(成交)结果公告,,ZJZC-203221,智能制造虚拟仿真软件,969000.0,宁波职业技术学院,学校,,,,杭州超恒教育科技有限公司,,969000.0,2020-12-18,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/172899594/b2
中标,合同,浙江万里学院仿真教学软件采购及安装项目的合同公告,,NBITC-202030994G,"跨境电子商务运营虚拟仿真实训教学平台,跨境电商Wish虚拟仿真教学平台,及安装项目",197100.0,浙江万里学院,学校,,,,杭州鑫之烁大数据科技有限公司,,197100.0,2020-12-18,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/172847790/b2
中标,合同,宁波大学人文与传媒学院采购MR-混合现实虚拟仿真实验系统项目的合同公告,,CBNB-20201648G,混合现实虚拟仿真实验系统项目,983650.0,宁波大学,学校,,,,北京欧雷新宇动画科技有限公司,,983650.0,2020-12-15,浙江,宁波,,,,https://www.zhiliaobiaoxun.com/content/172467257/b2
中标,合同,浙江树人大学云计算容器技术及微型应用虚拟仿真实验平台的合同公告,,CTZB-2020090624,云计算容器技术及微型应用虚拟仿真实验平台,499500.0,浙江树人大学,学校,,,,北京博海迪信息科技有限公司,,499500.0,2020-12-15,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/172478294/b2
中标,合同,创新设计学院虚拟仿真实验室设备供货及安装服务的合同,,,虚拟仿真实验室设备供货及安装服务,2153330.0,中国美术学院,学校,,,,浙江效辕科技有限公司,,2153330.0,2020-12-14,浙江,,,,,https://www.zhiliaobiaoxun.com/content/172371637/b2
中标,中标结果,温州医科大学关于虚拟仿真项目公开招标的中标结果公告,,,虚拟仿真项目,0.0,温州医科大学,学校,,,,,,,2020-12-11,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/286692375/b2
中标,中标结果,关于脊柱区应用解剖虚拟仿真实验动画制作的反向竞价,,2020120799999416,脊柱区应用解剖虚拟仿真实验动画制作,199000.0,温州医科大学,学校,,,,"上海梦之路数字科技有限公司
山东桥联信息技术有限公司
武汉浩瀚星辰科技股份有限公司",,"0.0
0.0
0.0",2020-12-11,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/319098491/b2
中标,合同,浙江树人大学城市河道水质治理虚拟仿真项目的合同,,,河道水质治理虚拟仿真项目,495000.0,浙江树人大学,学校,,,,北京象新力科技有限公司,,495000.0,2020-12-10,浙江,,,,,https://www.zhiliaobiaoxun.com/content/172094747/b2
中标,合同,浙江警察学院交通事故现场微量物证分析虚拟仿真教学平台采购项目的合同公告,,CTZB-2020100188,微量物证分析虚拟仿真教学平台,154000.0,浙江警察学院,学校,,,,北京象新力科技有限公司,,154000.0,2020-12-10,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/172064750/b2
中标,中标结果,浙江省国际技术设备招标有限公司关于中国美术学院创新设计学院虚拟仿真实验室设备供货及安装服务采购项目的中标结果公告,,,虚拟仿真实验室设备供货及安装服务,2153330.0,中国美术学院创新设计学院,学校,,浙江省国际技术设备招标有限公司,,浙江效辕科技有限公司,,2153330.0,2020-12-10,浙江,,,,,https://www.zhiliaobiaoxun.com/content/277012476/b2
中标,中标结果,温州医科大学关于机能虚拟仿真软件公开招标的中标结果公告,,,机能虚拟仿真软件,0.0,温州医科大学,学校,,,,,,,2020-12-09,浙江,温州,,,,https://www.zhiliaobiaoxun.com/content/286692394/b2
中标,合同,浙江树人大学典型钢构件制作虚拟仿真实验采购的合同,,,典型钢构件制作虚拟仿真实验,491000.0,浙江树人大学,学校,,,,西安三好软件技术股份有限公司,,491000.0,2020-12-09,浙江,,,,,https://www.zhiliaobiaoxun.com/content/171560638/b2
中标,中标结果,浙江理工大学关于现代成衣生产工艺虚拟仿真实验教学软件竞争性磋商结果公告,,ZSTU-JCS-20201120,现代成衣生产工艺虚拟仿真实验教学软件,149000.0,服装学院,学校,,,,北京欧倍尔软件技术开发有限公司,,149000.0,2020-12-09,浙江,,,,,https://www.zhiliaobiaoxun.com/content/177448400/b2
中标,合同,浙江树人大学电商直播商品分拣决策虚拟仿真的合同公告,,CTZB-2020090610,电商直播商品分拣决策虚拟仿真,498000.0,浙江树人大学,学校,采购人-0571-88297206,,,上海形拓科技有限公司,,498000.0,2020-12-08,浙江,杭州,,,,https://www.zhiliaobiaoxun.com/content/171333175/b2
